Series Name,Series Code,Country Name,Country Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Senegal,SEN,1010.122688,1071.680403,1017.814394,955.0021756,997.7145806,1012.166615,1037.701406,1091.734789,1002.791573,1014.218731,1020.464257,1022.55326,1055.324542,1016.827928,1027.27576,990.7775226,988.6322158,974.05486,960.5065617,934.6920681,960.8470928,956.5887912,962.7366895,995.9790857,1033.763965,1048.374741,1067.368866,1042.255099,1074.385785,1098.200645,1119.050531,1118.783043,1123.998622,1138.668839,1142.653172,1153.534311,1139.744479,1154.05678,1147.385922,1180.798711,1218.006136,1257.409069,1312.109328,1355.096109,1379.608752,1361.791437,1414.539511,1433.199188,1458.966423,1523.745209
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3012.49819,3200.768263,3497.550467,3699.403871,3329.45173,3542.353739,3788.982294,4038.652546,4233.776466,4527.434977,4809.138477,5016.412841,5431.27889,5735.947716,5578.01198,5690.703269,5737.001199,5739.307502,5793.336142,5716.540478,5820.321558,6024.95753,6200.260603,6524.079685,6870.757464,6850.966778,7465.675309,7857.403271,8210.554014,8575.547735
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Seychelles,SYC,4992.676353,5689.075065,5226.172705,6294.513802,7226.368412,6795.442134,6453.044413,6282.312434,6251.168373,6481.833123,7091.310698,7100.937354,7137.556036,7489.740299,8210.90697,8779.852313,8902.837988,9497.755411,9981.244604,9481.880527,9388.819677,10177.09047,11284.84598,11339.34813,11326.93861,11703.75352,11427.94131,11218.26065,10677.96921,10412.08689,11297.31182,12105.44753,13112.82101,12473.29218,12116.37837,12313.55669,13843.71161,14135.00106,14050.31356,14395.61581,15333.10517,16962.6754,17921.5732,18628.18623,19481.64611,17048.36173,17005.04221,15869.67388,16242.43659,16586.4075
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sierra Leone,SLE,1146.787165,1121.220714,1101.189952,1106.119414,1133.680375,1165.127833,1174.700235,1205.864293,1155.598562,1176.832941,1089.924117,1076.778188,1124.089958,1016.683181,998.8402203,992.2593519,1003.772383,828.5160353,841.7704387,822.2183086,755.3434689,764.9245169,710.743788,716.3460345,698.5480653,727.2409134,642.0366449,766.7886924,806.0664888,829.7597692,842.9060319,859.8242607,872.6883623,882.5414782,872.2395935,902.7698914,950.7607631,1025.04366,1146.819735,1032.237894,964.5759809,1002.778623,1010.546941,1015.66783,1046.967781,1010.252946,1045.766162,1077.088845,1113.868375,1134.092534
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Singapore,SGP,9974.220918,10572.5669,11141.5798,11863.69397,12834.16009,13953.89017,14737.30059,15106.25077,16186.91451,17280.37038,17149.3155,17396.02814,18986.7527,20595.97514,22031.89713,23272.70009,24132.71533,24973.43114,27139.95243,29220.27279,30379.89911,31349.31718,32835.25185,31043.10818,32557.04699,34890.08114,33597.86908,34598.82675,36709.7965,39856.63562,41798.48808,44159.41018,46178.81395,44601.57993,43331.87466,48752.05154,50713.53264,51679.35272,53298.97286,54681.93365,55645.60686,56986.78531,59485.30159,61250.34767,61345.52918,59189.70386,67731.26107,68218.80533,66167.35963,67706.83361
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37548.94746,38403.07052,39615.13714,39298.98736,38889.77151,38623.19994,37839.62838,37428.70276,33945.41852,31047.72411,33877.97665,28920.3773,29834.63501,32316.87215,33066.24953,33749.09619
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8597.463915,7338.79874,6843.300174,6946.845641,7348.918397,7755.623334,8212.831939,8647.394343,8966.219262,8914.683265,8997.211996,9277.358089,9690.684683,10168.02257,10718.21019,11412.15936,12430.20155,13770.96027,14497.11144,13680.75371,14596.14778,14950.87352,15159.65704,15249.88245,15647.64918,16442.07609,16740.7414,17195.28887,17869.01492,18250.98025,17763.85638,18816.23938,18952.44529,19381.24607,19797.86568
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13615.58586,12395.91777,11735.84608,12098.34148,12757.63019,13278.74286,13674.1833,14400.67089,14874.29048,15646.68859,16146.12168,16576.71588,17099.65821,17635.36086,18425.26012,19102.27766,20166.53234,21485.78099,22175.23696,20307.61883,20444.12013,20535.41558,19894.8698,19704.2186,20228.7082,20697.27485,21309.71221,22397.7635,23293.96667,23943.18009,22811.80505,24659.24994,25276.93591,25708.86926,26045.88522
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Solomon Islands,SLB,..,..,..,..,..,2211.58799,2097.675514,1992.780253,2000.785468,1937.460999,1815.032731,1753.114383,1840.387507,1804.422698,1822.710216,1805.745535,1856.382717,2029.967954,2049.293088,2151.045972,2299.994015,2270.477201,2186.423353,2153.374702,2086.024561,1747.730996,1577.66696,1504.857952,1573.855221,1664.580301,1755.728123,1796.718963,1830.236759,1911.194529,1930.456594,2058.954266,2132.019984,2105.907589,2136.720368,2085.155001,2045.478895,2084.245984,2075.3623,2061.897844,2043.075789,1930.642586,1933.170559,1932.789668,1937.160015,1939.812886
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Somalia,SOM,292.5251844,279.9986088,309.8147194,305.2595256,256.2789332,239.4702435,252.4850504,258.5641565,221.4539928,220.505293,231.960662,217.822045,231.3851207,239.0540739,252.3608495,259.4000219,277.5988024,266.49841,269.4062046,210.4461946,211.0875308,219.9363819,214.8523513,219.7121607,226.444111,233.0323931,239.8390741,248.636454,257.9103372,266.2572719,275.4570408,284.4707899,294.2104045,304.7414488,317.0381848,329.9705049,349.5774491,369.6172048,397.1087963,417.5167969,445.5830801,458.9214768,506.5010989,498.981065,494.5593787,463.0325248,461.8420947,460.2996458,465.1606964,467.0871762
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Africa,ZAF,5327.518435,5301.986396,5155.685759,5168.069303,5220.725057,5399.540679,5498.592034,5291.382611,5015.371424,5091.719364,4865.056941,4712.818695,4664.130116,4714.222842,4687.291052,4544.230232,4396.360695,4225.814328,4193.598261,4258.261847,4337.297297,4465.506499,4527.049924,4494.857112,4552.85008,4700.875555,4786.48245,4916.814981,5011.622232,5187.356834,5406.075814,5650.988318,5891.420694,6009.719631,5847.058111,5953.945065,6067.124827,6121.557839,6170.876709,6155.005895,6112.273825,6095.29506,6125.692051,6117.270141,6032.829726,5569.584833,5756.195494,5783.860904,5747.41965,5708.964422
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2289.184154,2293.801669,2295.070261,2073.239818,1069.196191,1165.162027,1197.09492,1080.147186,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Spain,ESP,14161.14624,14475.20824,14733.68582,14805.98819,14682.13194,14886.4067,14761.37763,14855.91085,15045.40018,15250.45351,15548.04004,16005.97326,16850.09035,17670.97486,18494.93976,19174.77083,19612.9766,19698.51177,19394.49314,19762.38863,20217.90319,20658.84028,21310.43119,22135.4045,23017.83877,24106.88185,24878.37845,25205.31548,25481.16537,25825.31065,26294.44738,26899.09215,27338.79542,27112.52629,25860.81426,25766.25158,25510.55797,24763.56827,24498.55595,24947.85125,25982.44162,26719.24423,27426.28102,27956.72255,28301.43939,25077.01988,26705.36291,28152.46615,28569.84364,29192.5674
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sri Lanka,LKA,860.2224962,872.9472347,900.9769742,934.5710588,976.036292,1014.423621,1054.385666,1084.609572,1129.270723,1182.775265,1233.734183,1272.15734,1279.042234,1297.459618,1313.410603,1388.589518,1441.629968,1481.331101,1556.884675,1620.29121,1681.350532,1712.008158,1787.41018,1836.389463,1880.10678,1956.933104,1896.482517,1951.225228,2052.030451,2149.106286,2268.688013,2426.348733,2573.543622,2708.585942,2787.27351,2993.014115,3232.373504,3484.79049,3728.935867,3929.92062,4057.715835,4214.74118,4436.007899,4493.035754,4455.781896,4227.233153,4357.972258,4033.145615,3964.919874,4186.498664
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Kitts and Nevis,KNA,..,..,4474.441622,4664.557118,5040.414999,5489.175119,5593.930469,5646.522936,5740.25409,6281.968291,6858.001447,7649.33908,8203.61881,9022.843518,9588.262879,10136.98655,9966.203744,10300.54154,10860.6035,11290.21684,11743.37842,12269.79674,12940.78529,12710.96298,12942.8575,14039.02811,14610.90996,14727.39088,14100.3068,14619.79511,16000.56589,16457.86224,16508.14371,18325.76127,17671.25471,17688.06901,17958.6814,17770.49636,18773.89269,20187.8062,20328.80035,21133.65759,21191.60471,21635.49721,22297.7645,18918.82635,19031.82119,21024.44721,21911.5163,22126.87724
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Lucia,LCA,..,..,4232.458636,4600.425872,4706.08426,4533.615591,4745.075348,4768.473133,4926.911575,5200.740792,5540.547749,6238.039975,6386.068154,7178.182099,7736.209391,8418.43122,8349.337481,8879.900758,8800.626918,8808.682944,8822.500699,8945.863531,8759.567553,9183.351637,9306.760325,9198.938944,8795.545821,8755.459394,9054.067784,9637.378014,9527.584694,10045.6504,10147.44325,10583.43102,10219.8024,10191.31468,10576.89797,10517.27776,10279.41551,10369.93826,10334.98608,10644.16129,10960.48435,11233.88836,11114.77859,8379.274951,9336.921274,11224.28995,11440.08295,11854.95172
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,St. Vincent and the Grenadines,VCT,1794.731566,1965.111592,2207.588843,2405.13718,2469.591672,2512.073732,2606.468965,2700.131534,2736.247849,2893.473104,3049.081417,3196.987701,3189.973464,3617.347253,3647.951952,3780.963379,3809.928551,4042.584901,4205.975639,4146.769554,4463.735173,4518.346404,4675.811885,4865.384595,4989.052627,5062.830801,5153.337757,5436.011277,5810.312917,6065.795281,6238.030621,6700.480656,6953.117094,7012.88003,6948.773569,6671.273536,6667.817025,6783.800622,6989.482545,7116.354803,7353.735561,7702.616964,7864.947369,8171.705226,8286.26735,7981.648581,8203.013352,8524.089852,9042.178161,9475.574083
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sudan,SDN,795.9534912,898.2025757,923.2006226,837.2518311,765.6730957,747.9194336,773.5447998,790.5970459,782.2251587,726.9641113,669.1033325,692.1966553,776.5308228,764.4541626,823.0768433,764.4504395,805.3673096,842.008606,862.9781494,850.2994385,877.6932983,908.6601563,1050.319946,1069.271973,1074.880981,1111.118652,1150.17627,1185.215332,1226.420776,1255.671143,1290.244385,1336.124023,1372.109619,1381.62561,1301.34729,1311.223145,1388.21814,1288.258545,1283.459229,1307.389648,1292.379639,1297.154541,1261.873535,1185.944458,1126.552979,1056.864746,1009.548889,973.2252808,677.7232056,581.5558472
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Suriname,SUR,5888.953963,6454.72148,7172.621071,7717.463334,7750.388851,7110.251415,7613.416138,7272.423773,6948.369884,6754.874164,6804.882353,6765.644548,6272.929386,6672.845582,6847.857426,6474.955712,6609.401341,6594.904149,6127.177641,6290.157496,6184.283442,6114.835717,6330.137182,6343.513448,6127.310357,6128.316024,6255.552742,6301.31731,6567.843099,7021.989199,7261.817135,7599.356969,7897.256489,8129.114647,8276.690798,8603.907867,9003.285977,9140.928986,9303.460088,9224.243784,8813.617054,8293.31553,8338.692354,8666.648707,8677.30522,7213.107667,6973.899419,7081.333573,7195.10209,7334.741481
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Sweden,SWE,27464.06862,27653.91073,27116.00699,27510.74386,28504.88518,28930.67209,29027.42692,29373.07837,29917.80653,31154.86752,31775.4021,32554.78047,33534.53213,34234.98821,34910.16766,34902.92059,34268.55471,33673.43659,32786.87951,33861.97136,35063.9009,35604.96837,36675.20772,38211.11862,39785.38016,41561.09672,42013.70043,42831.01886,43474.57921,45113.83085,46188.84111,48077.44087,49261.23995,48427.75638,45973.55377,48204.65808,49355.68995,48788.86712,48927.59731,49556.7005,51197.95293,51746.69696,51985.93247,52363.38291,53156.86131,51715.78104,54458.35356,54878.29195,54557.13,54916.03039
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Switzerland,CHE,54811.34556,54351.75797,55863.55358,56087.04613,57369.14323,59771.44922,60397.27322,59259.16083,59382.70138,60949.93237,62910.65816,63747.33593,64352.55525,65975.10658,68278.06213,70063.85171,68559.93823,67778.54754,67079.46439,67391.84442,67264.91133,67284.10917,68640.07453,70510.02564,71341.34287,73749.93895,74439.46376,73824.38492,73254.95299,74718.68363,76282.98407,78893.80782,81254.1701,82481.06806,79585.5217,81315.42283,81874.33624,81964.88649,82479.92157,83394.37129,83806.4476,84611.09987,84967.58865,86756.60223,87123.66042,84637.01329,88661.20298,90605.01943,90084.83417,89783.12814
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Syrian Arab Republic,SYR,978.2917959,1061.236019,1006.950393,1069.746478,1043.218557,1155.128965,1204.048996,1197.250821,1183.932348,1056.125314,1114.963332,991.1103437,973.6202392,1110.622599,927.806684,931.8850684,972.2858317,1065.204693,1097.110407,1142.063978,1188.175395,1270.051247,1299.298566,1352.127896,1271.322273,1248.384883,1230.872,1249.006214,1307.481459,1363.619467,1411.631849,1420.722931,1411.689914,1423.595594,1484.405237,1526.368944,1542.719572,1142.290802,884.3298133,847.6598772,847.7316319,802.9694983,795.883217,792.4138117,771.5186953,740.811397,734.3342363,712.2722782,669.8996939,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,1417.668222,1420.201978,1355.738498,1491.073894,1353.853367,1312.947013,1188.374613,827.5868846,682.7272593,528.0482174,452.9043854,369.9348835,371.6612431,389.0897467,401.4063818,429.537301,461.6811958,501.8085665,546.3914798,590.9571114,618.3337026,649.1633288,686.4809019,726.1854913,739.2128785,770.6041054,809.3682292,849.5190808,889.8823831,925.9709615,956.9163109,997.3526146,1042.263918,1094.800202,1148.346767,1171.901275,1254.069996,1325.755453,1407.107544,1496.338134
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Tanzania,TZA,574.5650024,572.3570557,552.2894287,544.2400513,539.4030151,536.9331665,515.711853,498.3746033,480.3990173,486.7255249,476.9798889,486.8313599,493.8258972,513.8685913,519.2226563,541.5447998,538.96698,528.7815552,518.6625977,506.9725037,508.8404236,522.333252,529.9542236,535.3631592,546.6055298,555.3480835,573.4001465,598.4215698,621.7207031,650.5165405,680.0512085,704.5027466,731.5200195,752.5404663,772.9295654,801.2993164,838.9992676,851.9107056,882.8115234,913.8112183,939.1273193,970.1561279,1001.887451,1024.015259,1051.766602,1041.259644,1054.317261,1070.585327,1092.864136,1120.77417
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Thailand,THA,1125.839551,1202.744247,1291.919768,1394.18134,1438.539295,1482.08742,1538.431274,1589.421686,1645.991691,1707.930802,1754.627162,1818.905047,1957.759637,2180.413587,2406.269968,2631.519711,2810.56702,2989.853854,3186.997071,3391.489866,3614.93244,3766.863644,3614.608485,3295.360184,3403.087374,3514.71663,3599.025249,3783.754221,4018.155382,4232.771573,4372.257302,4551.525002,4760.667085,4805.76394,4737.456798,5059.357478,5070.237402,5403.87846,5516.611642,5541.465994,5688.853354,5857.780529,6076.743077,6314.199484,6434.537705,6035.186277,6121.526965,6278.785514,6408.414326,6573.4443
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,633.1824905,684.8705302,736.5916481,789.9006974,823.0624248,854.1304727,897.3605314,907.916566,865.831378,631.0729125,1117.564298,1192.785758,1028.131934,964.3225646,955.4705483,964.0266142,897.5737637,961.8484621,1042.868354,1120.096984,1195.380862,1237.483833,1269.416293,1281.928641,1312.964941,1319.592974,1333.658547,1267.086601,1243.000692,1504.549886,1947.839941,2014.782267,1578.517784,1278.418647,1235.83411
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Togo,TGO,778.5371161,744.3021645,777.2126506,842.4023497,778.697806,867.453988,813.0461182,758.2508558,693.1974302,707.5720339,723.3852642,712.7284516,694.9067345,719.0017779,726.2934844,703.6238962,678.8697876,633.66898,541.3570219,620.1825755,640.3498632,671.5042215,744.1265819,706.6895239,704.0437893,679.5333677,667.2982818,675.4407444,702.7992002,678.2875462,630.2486283,629.0798559,603.8378964,610.4056557,625.7118367,644.5637303,663.9637781,687.4957957,709.0923042,730.2915254,751.0524051,763.2765491,774.2769091,791.5935324,810.5141328,806.9564904,835.1990513,862.7637127,896.8746869,923.4768814
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Tonga,TON,..,..,..,..,..,..,2589.00431,2709.790836,2763.002209,2811.263515,2995.822644,3058.482399,3138.079034,3060.575583,3059.0942,2987.636942,3173.086327,3177.042576,3293.13542,3454.054836,3667.01895,3668.596097,3632.112404,3689.216702,3749.823483,3866.685913,3901.18072,4050.989623,4030.196906,3928.060307,3880.070542,3775.248486,3665.8955,3833.601691,3630.76097,3653.978173,3892.768078,3932.593672,3962.169809,4058.815844,4123.903472,4419.814747,4568.62485,4590.842037,4576.850985,4656.931875,4683.299549,4594.634392,4710.348657,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Trinidad and Tobago,TTO,6284.573202,6606.573782,7120.775454,7734.963769,7910.214757,8622.350611,8910.664912,9146.116069,8114.914784,7567.055637,7167.456421,6841.625937,6453.1476,6136.162064,6028.722307,6067.863149,6207.332117,6782.768794,6691.12372,6887.449651,7112.162185,7585.847143,8125.863021,8756.622383,9427.070172,10038.9827,10411.75885,11183.74222,12734.74875,13679.00318,15099.42613,17048.3311,17786.98091,18314.39352,17489.77292,17966.66203,17774.77123,18865.54677,19418.52774,20064.47989,19887.23374,18357.38489,17437.55378,17233.18287,17253.66145,15686.0929,15533.56936,15721.8301,15926.31685,16179.45999
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Tunisia,TUN,1562.530688,1641.274305,1653.439018,1717.122781,1788.223839,1877.337047,1936.277454,1884.784718,1932.426423,1996.46587,2055.194117,1974.715243,2055.741665,2009.640369,2000.289302,2114.473091,2151.21131,2270.867443,2274.64478,2305.164268,2322.595088,2452.912483,2551.553865,2639.878409,2766.573663,2864.550756,2941.742756,2950.20794,3058.232929,3218.727387,3301.942459,3444.555825,3642.124503,3760.123167,3835.255099,3906.911331,3784.746204,3900.051265,3947.592761,4021.604769,4014.947737,4015.296641,4062.226775,4128.103938,4154.958616,3749.267224,3902.542583,3983.491305,3958.562229,3986.971095
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Turkiye,TUR,3756.481354,4065.587281,4118.252405,4096.630058,3991.93559,3817.193771,3923.743782,3977.607759,4078.35504,4253.185765,4336.220052,4542.533456,4873.09953,4887.599293,4806.641715,5154.624325,5101.20725,5267.515486,5573.565021,5221.807893,5541.746995,5861.701891,6215.40338,6276.808351,5991.372186,6325.096088,5887.685766,6192.18555,6473.462738,7028.755564,7579.372032,8023.150993,8414.253504,8376.149246,7862.870765,8396.92342,9201.337261,9519.815089,10195.84758,10556.11704,11049.99511,11264.61457,11953.66642,12148.29313,12073.86907,12179.66265,13449.92913,14055.10315,14713.56707,15147.84149
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,2645.641517,2849.291299,2651.252042,3495.748389,3252.31234,2703.318656,2684.180356,2174.388214,1981.944023,2078.718626,1810.780481,1906.905386,2181.159381,2255.014968,2306.300576,2266.633663,2295.296206,2364.267252,2622.617963,2856.77457,3114.0633,3504.348433,3645.435224,3900.142379,4379.749434,4761.079276,5131.167365,5533.035288,5759.497904,5977.838281,6222.555906,6460.943568,6718.166081,6965.112269,7248.707632,7551.036501,7880.445286,7919.013695
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32733.57822,33946.1854,26200.53915,25434.55757,25654.791,23975.03524,23132.98579,24145.82934,25736.10163,26370.38368,24684.20084,45311.99754,45798.37982,29477.57294,37487.78449,42205.2888,47635.86415,49956.59675
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Tuvalu,TUV,2066.068128,1956.797912,1804.139092,1702.08842,1641.76536,1590.96075,1597.627755,1317.700011,1412.900699,1496.605015,1442.847469,1731.913773,1908.425698,2237.591932,2157.534188,2450.79726,2502.277165,2540.756272,2619.695184,2863.671112,2698.960681,2521.221269,2756.314034,3166.395472,3102.106763,3056.55102,3043.159079,3320.168582,3152.22822,3042.612853,2864.905242,2900.927102,3069.673682,3230.221095,2987.803979,2879.296457,3028.251122,2922.0763,3030.552852,3035.243256,3357.834177,3558.61213,3666.201897,3757.859973,4345.996065,4233.018321,4396.048945,4515.297015,4773.340855,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Uganda,UGA,..,..,..,..,..,..,..,359.2062855,370.539961,359.5103825,337.9979454,329.5785217,332.1859415,348.373833,358.7698861,369.839287,377.7805037,377.6096127,395.1639492,406.5923019,441.2262012,468.427899,478.250664,487.0089773,509.4553951,509.1975532,519.4565479,547.4053389,564.7205392,585.3394891,604.4048131,650.2705409,684.5422418,722.565167,749.3428655,768.6240917,816.5163666,823.5804683,828.9886697,845.9786648,862.9346104,874.6483706,871.09388,895.0751279,920.9391015,917.0350318,919.4016752,933.0940564,955.7457973,986.8420752
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,3141.679688,3209.282227,3321.190918,3102.310547,2826.064697,2538.852783,2177.234863,1687.484497,1493.38208,1355.573364,1326.277954,1311.593628,1319.533203,1409.222656,1547.27832,1644.28125,1814.258545,2042.444946,2122.601563,2298.132324,2498.352051,2567.694092,2188.170166,2285.933838,2418.12085,2426.929443,2432.41626,2308.643555,2094.473877,2156.083008,2217.75293,2308.666992,2398.078369,2324.107422,2426.612305,1874.662964,2164.26123,2219.04248
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,United Arab Emirates,ARE,105792.8298,108662.7466,114430.0529,98826.10173,106042.1742,117949.3766,113999.5095,100275.2599,90186.17698,88731.21951,81077.257,64745.48656,62391.55193,56872.357,60031.8691,66979.15592,63905.62647,62667.13545,60391.46558,61614.34159,62860.27733,62334.40666,62177.42838,57785.03114,55354.94396,57365.39833,54574.81417,52607.66151,54020.47357,56027.61004,55777.90183,57053.78956,52428.06807,48281.3478,42991.55352,42645.63596,43800.1593,42868.0975,43269.84047,43023.19042,43534.99727,43745.28817,42690.21478,42679.75191,42700.12979,40776.63087,41778.58388,42687.72072,42507.78734,42512.19717
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,United Kingdom,GBR,21099.64657,21719.0455,22260.162,23194.79396,24042.78769,23526.2555,23332.80257,23806.79809,24803.42715,25326.12967,26316.71543,27082.98195,28482.86668,30048.82067,30743.22753,30876.37064,30441.48134,30481.03489,31165.15445,32281.48016,33011.29457,33777.52808,35349.79064,36446.26168,37435.88444,38921.89657,39769.87198,40312.98241,41390.60621,42167.35573,43023.22771,43724.89574,44524.5707,44065.61567,41712.83192,42311.43298,42459.96302,42794.77526,43274.33775,44324.39232,44983.88552,45485.651,46439.86168,46862.96736,47379.80148,42429.1858,45902.8332,47682.76153,47251.43872,47265.00095
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,United States,USA,27309.86882,28509.14306,29528.96637,30834.99923,31462.10039,31081.62163,31559.12934,30696.08344,31810.92161,33818.82355,34918.1302,35794.88777,36701.94539,37889.37735,38911.54189,39200.06581,38637.83982,39447.94728,40002.47623,41106.98818,41710.82072,42783.81657,44151.68604,45596.43069,47234.24553,48616.25463,48597.42461,48967.36612,49905.52331,51348.34734,52649.57131,53596.31524,54152.82927,53703.9629,51863.61834,52812.68299,53215.53623,54000.84108,54728.86018,55665.24112,56849.46979,57430.84993,58435.97075,59817.65568,61047.96482,59484.03355,62986.65631,64198.43249,65505.2557,66682.6147
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Uruguay,URY,7218.473566,7453.06661,7514.582677,7874.423978,8322.210875,8772.554297,8875.413721,7976.398752,7125.057297,7011.482364,7080.001086,7663.581677,8229.872992,8302.574845,8344.469665,8320.355905,8565.269278,9193.551221,9388.109391,10019.34792,9822.896804,10316.20276,11138.86761,11584.94919,11357.08669,11096.33096,10643.5574,9806.771306,9878.756843,10366.90674,11131.39849,11574.47054,12310.48274,13165.83628,13691.71421,14722.37801,15443.99619,15949.3177,16639.40548,17122.03646,17125.90168,17357.235,17611.60367,17608.94412,17758.43844,16443.3635,17416.00522,18228.35584,18378.98336,18958.60333
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,1483.851778,1575.303195,1582.008426,1569.0108,1524.204277,1320.597693,1260.716497,1169.86899,1136.358436,1134.178711,1172.717844,1204.090812,1238.365916,1269.721375,1306.606332,1341.95996,1381.825728,1466.613489,1549.045775,1643.146456,1773.758037,1904.458555,2025.042986,2144.640006,2271.009362,2395.840368,2530.684479,2659.990751,2803.19018,2918.677259,2995.767614,3108.161879,3259.369646,3249.051911,3442.724845,3576.715527,3725.674146,3890.415931
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Vanuatu,VUT,..,..,..,..,2972.183229,2573.707626,2627.566471,2617.910069,2632.260349,2813.70567,2771.100623,2697.323323,2553.070299,2446.210221,2421.124035,2637.260848,2653.427203,2655.294006,2610.158785,2780.061533,2743.743816,2745.603447,2819.048923,2793.249213,2745.169473,2841.739094,2676.929345,2475.166364,2518.521315,2555.734323,2626.850579,2780.974759,2791.741841,2875.085241,2888.137158,2856.773776,2883.226896,2849.054483,2799.282627,2807.83423,2854.894123,2889.014048,2946.961862,2960.653767,2986.203691,2771.870988,2666.302698,2740.275455,2651.473494,2694.698074
